pid;uid;name;events
84578;56;java.exe;{DISK:[mount, commit, close, open, commit]# RAM:[fetch, memcpy]# CPU:[ret, shift, pop, add, shift, test]# RAM:[cache, release, release, read, alloc, read, copy, read]}
87276;333;powershell.exe;{CPU:[sub, call, call, mul, dec, pop]# CPU:[sub, push, push, ret, mov, sub]# DISK:[read, read, unlink]# CPU:[cmp, call, add]# CPU:[dec, mul, sub]# CPU:[dec, inc, dec, sub, div, xor, inc, pop]# RAM:[memcpy, malloc, read, free, release, cache, move, copy]}
72764;642;services.exe;{DISK:[rename, rename, flush]# CPU:[pop, xor, mod]# CPU:[shift, jump, add, ret, add, dec]# DISK:[close, truncate, open, flush, write, read, fsync]}
35419;56;cmd.exe;{DISK:[append, rename]# RAM:[move, cache, store, release, move, move, move, alloc]# CPU:[jump, xor]# RAM:[free, write, fetch, fetch, load]}
77170;219;regedit.exe;{CPU:[mod, call]# DISK:[fsync, mount, open, write, commit, flush, append, unlink]# DISK:[write, commit, read, read, sync, append, write, close]# CPU:[test, dec]}
30524;333;python.exe;{RAM:[load, fetch, store, alloc, malloc, release, copy, malloc]# RAM:[cache, write, alloc, memcpy]# CPU:[shift, div, loop, xor, add, add]# DISK:[read, open, close, truncate, mount, unlink]}
18113;56;explorer.exe;{CPU:[div, mul, dec, xor, inc, dec, add]# RAM:[load, free]# DISK:[read, write, commit, open, write, mount, flush, open]# CPU:[loop, test, mov, loop, jump, push]}
61197;98;taskmgr.exe;{DISK:[mount, fsync, read, read, write, truncate, truncate]# CPU:[push, inc, ret, div, mov, call, add]# RAM:[copy, fetch, fetch, read, cache, fetch, malloc, cache]# DISK:[flush, flush, rename]# CPU:[mov, ret, shift, dec, div, dec]}
81038;25;calc.exe;{RAM:[copy, malloc, load, cache, load, read, copy]# RAM:[copy, calloc, calloc, store, memcpy, copy, copy]# CPU:[ret, call, inc, shift, test, jump, mod, call]# CPU:[jmp, push, mod, test, jump, mov, call]# RAM:[free, release, calloc, malloc]}
41896;333;java.exe;{DISK:[read, truncate, read, read, read]# RAM:[calloc, write]# DISK:[unlink, close, rename]}
87090;1507;python.exe;{RAM:[alloc, copy, cache, free, move]# RAM:[malloc, read, write]# CPU:[call, xor, push, mul, pop, mov, mov, call]# DISK:[rename, seek]}
79462;333;diskpart.exe;{RAM:[release, memcpy, fetch]# CPU:[shift, mod, add]# RAM:[store, release, release, read, move, store, cache, free]# CPU:[test, pop]# DISK:[seek, close]# CPU:[mul, sub, mul, mov, xor, xor]}
48693;1024;node.exe;{CPU:[call, pop, loop]# CPU:[mov, xor]# RAM:[read, memcpy, read, cache, read, copy, alloc, fetch]# RAM:[read, store, cache, load, cache, write, malloc]# DISK:[fsync, fsync, seek, append, sync]# CPU:[pop, cmp, jmp, dec, add]# CPU:[inc, xor, loop, call, cmp, push]}
55629;87;git.exe;{DISK:[fsync, flush, open]# CPU:[cmp, shift, div]# CPU:[push, pop, mul, shift, pop, jump, cmp]# DISK:[sync, unlink]# RAM:[load, write, memcpy, free, fetch, alloc, fetch, fetch]# DISK:[truncate, unlink, append, sync, rename]}
4247;731;wmic.exe;{RAM:[load, alloc, move, read, release, load]# RAM:[write, fetch, store, release, store, write, copy, copy]# RAM:[write, release]# RAM:[move, move, free, alloc, load, memcpy]}
24053;25;calc.exe;{DISK:[append, mount, mount]# RAM:[calloc, fetch]# CPU:[push, dec, shift]# RAM:[free, copy, release, cache, move, load, fetch, move]# CPU:[dec, pop, ret]}
48560;333;ping.exe;{CPU:[ret, mov, sub, push, loop]# CPU:[jmp, shift, push]# CPU:[add, add, inc, xor, jmp, inc, inc]# RAM:[load, alloc, write, cache, memcpy, load, free]# RAM:[move, move, read, release, calloc, read, move, calloc]# CPU:[ret, mul, push, shift, sub]}
40040;4086;diskpart.exe;{DISK:[mount, flush]# RAM:[copy, load, load, free, fetch, read]# RAM:[cache, write, copy, calloc, fetch, release, malloc]# RAM:[load, cache, release, fetch, alloc]# DISK:[rename, flush, sync, truncate, rename]# CPU:[pop, mul, jmp, dec]}
67933;333;netstat.exe;{CPU:[jump, loop]# RAM:[alloc, move, release, write, read, calloc, copy]# RAM:[read, memcpy, fetch, malloc]# DISK:[seek, mount, flush, unlink, sync]# RAM:[store, read]# CPU:[xor, loop, push, shift, mov, jmp, xor]# CPU:[mod, test]}
84590;4086;control.exe;{CPU:[mod, test, div, ret, jump, call, call, shift]# RAM:[fetch, move, malloc, load, calloc, write, move, read]# DISK:[truncate, open, truncate, sync, unlink]# CPU:[inc, sub, mod, test, cmp, mov]}
54456;1024;services.exe;{DISK:[close, commit, fsync, fsync, truncate, rename]# RAM:[read, memcpy, release, store, calloc]# DISK:[fsync, seek, fsync, open]# DISK:[commit, read, read, fsync]}
15559;333;git.exe;{RAM:[release, copy, cache, calloc, memcpy, calloc, write]# DISK:[sync, open, close, append, seek, sync, sync, flush]# CPU:[sub, mul, mod, call, mov, add, test, cmp]}
76150;98;calc.exe;{DISK:[open, commit]# DISK:[append, write, truncate]# CPU:[inc, cmp, xor, loop, mul]# RAM:[read, copy, cache, release, release, load, move]# RAM:[cache, move, load]# CPU:[cmp, mov]# DISK:[open, flush, write, open, rename, flush, unlink]}
39747;1507;diskpart.exe;{DISK:[write, mount]# RAM:[move, move, cache, fetch, read, cache, move, alloc]# CPU:[inc, ret, loop, cmp, add, dec]# RAM:[copy, alloc, load, free, copy, copy]# DISK:[mount, open, rename, flush, rename, seek, close, read]# DISK:[fsync, close, write, append, close, truncate, write]# RAM:[copy, release, read, cache, malloc]}
49501;1507;regedit.exe;{DISK:[unlink, open]# DISK:[fsync, rename, rename, seek, write, sync]# DISK:[mount, rename, commit, close, open, read, fsync, open]# DISK:[unlink, seek]}
26276;4086;explorer.exe;{RAM:[move, alloc]# RAM:[load, read, fetch, read, free, read, copy]# DISK:[seek, truncate, open, fsync, fsync, write]}
59640;314;python.exe;{DISK:[commit, sync, truncate]# CPU:[pop, pop, jmp, inc, add, add, loop]# CPU:[jmp, mov, inc, mov, call, loop]# DISK:[write, write, sync, truncate]}
386;731;ssh.exe;{DISK:[sync, fsync, write, read, rename, append]# RAM:[alloc, read, copy, read, copy]# CPU:[add, xor, div, loop, sub, call, shift, cmp]}
88248;56;regedit.exe;{CPU:[mod, call, push, inc]# DISK:[fsync, append, seek, write, read, seek, close]# DISK:[rename, open, open, read]# RAM:[malloc, store, free]# RAM:[read, move, write, alloc, free, fetch]}
47840;1024;notepad.exe;{DISK:[commit, append, sync, fsync]# DISK:[flush, commit]# RAM:[calloc, fetch, read, alloc, calloc, load, free]# RAM:[alloc, release, calloc, memcpy]}
40514;25;java.exe;{CPU:[shift, push, jmp, mul, ret, loop, dec]# RAM:[read, free, release, cache, release, memcpy, load]# DISK:[read, write, unlink, fsync, close, commit]# RAM:[free, copy, store, load, memcpy]# RAM:[alloc, free, alloc, free, cache]}
5138;731;python.exe;{DISK:[commit, truncate, sync, mount, commit, write, read, unlink]# DISK:[commit, fsync, append, fsync]# DISK:[read, close, seek]# RAM:[move, copy, cache]# CPU:[shift, mov, jump]# CPU:[shift, mod, mul, loop, mov]}
76568;731;calc.exe;{RAM:[move, move, move, malloc, release]# CPU:[ret, xor, cmp, inc, ret, test]# RAM:[copy, fetch, memcpy, fetch, fetch, move]# CPU:[shift, add, pop, div]}
32482;56;gradle.exe;{CPU:[push, xor, div, inc, cmp, jmp]# DISK:[rename, commit, write]# CPU:[mod, add, add]# CPU:[pop, pop]}
6610;1507;control.exe;{RAM:[release, move, memcpy]# DISK:[rename, mount]# DISK:[open, flush, fsync, seek, fsync, mount, close]# DISK:[flush, mount]# CPU:[cmp, jmp]# DISK:[unlink, read, open, fsync, truncate]}
61713;314;explorer.exe;{DISK:[sync, open, unlink, fsync, open, sync]# RAM:[memcpy, calloc, malloc]# DISK:[mount, seek, unlink]# DISK:[open, read, seek, truncate, read, flush, unlink]# CPU:[mov, test]# RAM:[move, calloc, write, move, load]# DISK:[sync, read, commit, fsync, rename, truncate]}
4550;1507;java.exe;{DISK:[seek, write, append]# DISK:[flush, open, seek, append]# DISK:[sync, write, truncate, sync, commit]# RAM:[alloc, calloc, calloc, malloc, memcpy]# DISK:[mount, fsync, fsync, seek, mount, flush, rename, mount]# RAM:[write, memcpy, alloc, store]}
29661;87;control.exe;{RAM:[move, store, release, cache, write, read, read]# RAM:[fetch, free, malloc, alloc, write]# RAM:[read, free, cache, write]# DISK:[open, read, seek, read, close, unlink, fsync, commit]}
97645;98;netstat.exe;{DISK:[truncate, append, flush]# CPU:[sub, cmp, pop, call, pop]# RAM:[release, fetch, load, copy]}
79914;25;regedit.exe;{RAM:[fetch, memcpy]# DISK:[fsync, read, rename, flush, unlink]# CPU:[test, shift]# RAM:[calloc, calloc]# DISK:[rename, append]# DISK:[close, truncate]}
46929;87;mvn.exe;{DISK:[fsync, truncate, commit]# RAM:[load, store]# RAM:[load, read, move]# CPU:[dec, jmp, add, dec, dec, ret]}
97353;87;ftp.exe;{RAM:[fetch, load, load, memcpy, calloc, move, cache, malloc]# RAM:[move, malloc, write]# RAM:[malloc, fetch]}
62070;25;explorer.exe;{CPU:[xor, add, pop, inc, pop, div]# DISK:[seek, rename, flush, commit]# DISK:[read, read, write, rename, truncate, seek]# DISK:[commit, sync, sync]# CPU:[sub, xor, jmp, dec, ret, ret, mod, push]}
82458;333;ftp.exe;{DISK:[truncate, truncate, seek, read, sync]# RAM:[move, memcpy, store]# CPU:[pop, shift, cmp, cmp, xor]}
44998;333;docker.exe;{CPU:[cmp, loop]# RAM:[release, read, copy, copy]# CPU:[shift, test, sub, jmp, ret, test, sub, call]# CPU:[div, mul, ret, pop, xor, mul, mul]}
26274;1507;taskmgr.exe;{RAM:[write, store]# DISK:[truncate, unlink, truncate, seek]# RAM:[calloc, cache, free]# CPU:[div, div, mod, sub, pop, loop, call]# CPU:[inc, xor]# DISK:[open, seek, append, append, mount]}
47726;333;regedit.exe;{RAM:[memcpy, calloc, read, release, copy, malloc, malloc]# CPU:[cmp, mul, loop, mul, pop, mod, mul]# DISK:[unlink, close, flush, commit, mount, sync]# RAM:[cache, cache, alloc, release, cache, alloc, free, store]# DISK:[commit, sync, seek, unlink, flush, seek, read, close]}
50479;87;ftp.exe;{RAM:[alloc, store]# RAM:[copy, fetch, read, free, cache, copy, cache, read]# RAM:[read, cache, free, read, cache, cache, free, cache]# CPU:[sub, jump, jmp, mul]# DISK:[sync, mount, fsync, seek, commit, truncate, commit]# CPU:[cmp, mov]# CPU:[div, call, sub, xor, add, jump]}
47919;314;notepad.exe;{RAM:[alloc, memcpy, free, calloc]# RAM:[store, move, fetch, memcpy, move, store, free, release]# CPU:[call, mod, sub, sub, ret, shift]# CPU:[loop, dec, test]# RAM:[store, load, calloc, load, malloc, move, alloc]# CPU:[pop, ret, pop, pop]# RAM:[copy, write, write]}
73164;25;diskpart.exe;{CPU:[ret, mod, dec, dec, jmp, cmp, pop]# RAM:[store, cache, cache, alloc, release, alloc, move, calloc]# DISK:[read, write, append, commit]# RAM:[store, memcpy]# RAM:[read, free, calloc, cache, write]# RAM:[alloc, load, copy, cache, read, fetch, read, load]# RAM:[malloc, alloc, calloc, cache, cache, read, alloc, free]}
46410;87;java.exe;{RAM:[write, store]# CPU:[add, mul, loop, xor, mul, shift, test]# CPU:[shift, sub, dec, jmp]# RAM:[read, store, alloc, alloc, load, load]# CPU:[xor, mov, inc]# RAM:[move, load, read, memcpy, cache]# RAM:[memcpy, store, free, write, malloc, calloc, store]}
91115;4086;ssh.exe;{RAM:[fetch, write, move, memcpy, write, calloc, malloc]# DISK:[commit, truncate, sync, sync, close, mount, fsync]# DISK:[commit, flush, sync, unlink, sync]}
16229;642;ping.exe;{RAM:[move, fetch, load, malloc, malloc, copy, fetch]# RAM:[read, store, malloc, fetch, read, calloc]# CPU:[test, test, mul]# DISK:[flush, fsync, seek, rename]}
84299;87;ssh.exe;{CPU:[dec, shift]# RAM:[free, free, release]# CPU:[test, cmp, jump, cmp, mov, mod, pop]# RAM:[alloc, release]}
73588;314;chrome.exe;{CPU:[mod, loop, mod, mov, call, push, call, loop]# RAM:[move, memcpy, alloc]# CPU:[ret, inc, jump, sub, jump, xor, call]# CPU:[div, push, add, mul, shift, cmp]}
29978;314;gradle.exe;{RAM:[free, load, fetch]# DISK:[commit, commit]# DISK:[commit, seek, rename]# DISK:[unlink, fsync, unlink, fsync, write]# RAM:[load, memcpy, store, alloc, cache, read, fetch, store]}
57302;98;wmic.exe;{DISK:[flush, truncate]# CPU:[add, add]# DISK:[sync, rename, mount, flush, flush, open, read, read]# RAM:[memcpy, calloc, alloc, alloc, fetch, fetch, fetch]# RAM:[free, write, cache]# DISK:[close, seek, sync, sync, mount, close]# RAM:[calloc, fetch]}
552;1024;node.exe;{CPU:[mod, sub, inc]# DISK:[read, commit, truncate, rename]# RAM:[malloc, load, write]# DISK:[seek, open, append, rename, close, mount, close, seek]# CPU:[push, add, shift, test, dec]}
66466;314;docker.exe;{RAM:[store, move, read]# RAM:[alloc, read, release, read, free, memcpy, cache, free]# DISK:[unlink, open, fsync, rename, rename, sync, rename]# RAM:[memcpy, write, load, move, fetch]# RAM:[move, fetch, malloc, move]# CPU:[jmp, cmp]}
77049;333;ssh.exe;{DISK:[fsync, truncate, close, mount, fsync, commit]# CPU:[jmp, shift, sub, mov]# DISK:[unlink, fsync, unlink, seek, fsync, mount]# DISK:[rename, open, flush, read, fsync, sync, rename]# RAM:[free, alloc, alloc, memcpy]# CPU:[push, mod, div, jump, div, call]}
94288;642;ssh.exe;{DISK:[open, fsync]# CPU:[pop, ret, inc, xor]# RAM:[read, memcpy]# CPU:[loop, shift, call]# CPU:[mov, jmp, pop]# RAM:[alloc, release, malloc, alloc]# RAM:[memcpy, fetch, memcpy, copy, memcpy]}
64547;87;gradle.exe;{DISK:[read, flush, append]# DISK:[truncate, open, append, seek, unlink, open, truncate]# RAM:[cache, copy]# CPU:[mul, cmp, push, mov, dec]# RAM:[fetch, memcpy, move, move]# DISK:[mount, sync, seek, rename, open, unlink, truncate, sync]# DISK:[commit, mount, commit, rename, rename]}
50801;1024;control.exe;{CPU:[loop, jump]# CPU:[div, sub, ret, sub, mov]# CPU:[mul, mod, mod, jump, add]# CPU:[inc, dec, inc, loop, jmp]# RAM:[store, fetch, malloc, copy]# RAM:[store, calloc, calloc, store]# RAM:[write, alloc, load, fetch]}
56585;56;notepad.exe;{CPU:[jmp, loop, inc, jmp, shift]# DISK:[read, mount, open, seek, unlink, write, sync, sync]# RAM:[store, write, alloc, alloc]}
33744;56;regedit.exe;{DISK:[commit, append, mount, seek, read, rename]# CPU:[jmp, shift, ret]# RAM:[copy, calloc]}
30689;219;mvn.exe;{DISK:[append, seek]# CPU:[cmp, sub, pop, push, jump]# CPU:[shift, sub, call, sub, inc, sub]}
70951;98;ftp.exe;{CPU:[push, mul]# CPU:[mov, add, mov, shift]# DISK:[fsync, commit]# RAM:[fetch, release, release, release, move, fetch]# CPU:[push, inc, jump, ret, push, div, cmp, dec]# RAM:[load, copy, read, load, store, read]# RAM:[store, calloc, calloc]}
49598;333;mvn.exe;{DISK:[commit, unlink]# RAM:[malloc, free, move, load, malloc, read, store]# DISK:[open, rename, truncate, seek, read, open, sync, seek]# CPU:[push, push, jump, sub, xor, mul, dec]# DISK:[rename, read, unlink, truncate, mount, commit]}
2401;4086;ipconfig.exe;{CPU:[xor, div]# DISK:[append, open, append, append, mount, truncate, sync]# RAM:[move, store, write, malloc]# RAM:[copy, cache]# DISK:[open, truncate, close, read]}
26506;25;gradle.exe;{DISK:[fsync, commit, unlink]# DISK:[fsync, sync, close, truncate, rename, mount]# CPU:[shift, call, xor, xor, call, shift]# CPU:[dec, ret, mod, push, call, loop, shift]# RAM:[copy, free, write, release]# RAM:[memcpy, read, cache]# RAM:[release, move, free]}
86240;1507;control.exe;{RAM:[calloc, copy]# CPU:[ret, jmp, jump, pop, jump]# RAM:[store, release, store, move, load, cache, move, copy]}
77920;25;docker.exe;{CPU:[loop, jump, xor]# DISK:[write, append, commit, truncate, commit]# CPU:[call, xor, test]# DISK:[commit, seek, seek, close, fsync, rename, rename, sync]}
41565;56;wmic.exe;{DISK:[append, seek, open, truncate, mount, rename, append]# RAM:[store, memcpy, load, write, malloc, calloc]# RAM:[fetch, store, store, free, move]# DISK:[fsync, fsync]# DISK:[commit, open, seek, fsync, append, close]# CPU:[jmp, mul, dec, mov, mul]# RAM:[move, read, copy, move, load]}
48543;642;netstat.exe;{CPU:[ret, cmp, jmp, push, ret]# DISK:[sync, flush, truncate, seek, fsync]# CPU:[test, mod]# CPU:[xor, mov, mod]# DISK:[read, write]# DISK:[open, commit, seek, open, fsync, unlink, close, write]}
71820;642;powershell.exe;{DISK:[rename, truncate, truncate, open, sync, fsync, open]# CPU:[jump, add, test, add, mod, mod]# DISK:[fsync, commit, seek, fsync, write, seek, append, commit]# CPU:[test, jump, mov]}
72823;314;python.exe;{DISK:[flush, mount, close]# DISK:[fsync, sync, open, mount, commit, append, seek]# CPU:[inc, sub, shift, test, inc, loop, jmp]# DISK:[fsync, truncate, rename, close, fsync]# CPU:[inc, dec, loop]# CPU:[test, loop, xor, div, call, cmp, div, inc]# RAM:[malloc, read, malloc, release]}
41819;4086;control.exe;{RAM:[malloc, write, copy]# RAM:[move, malloc, memcpy, free, copy, load]# DISK:[mount, mount, seek, mount, unlink, truncate, truncate, flush]}
13819;87;services.exe;{RAM:[read, malloc, memcpy, write, calloc]# CPU:[inc, sub, cmp]# RAM:[fetch, write, store, malloc, calloc, cache]}
70068;98;cmd.exe;{DISK:[append, fsync, append, commit, append, truncate, seek]# CPU:[pop, push, dec]# RAM:[load, load, cache, fetch, move, calloc]}
38562;25;ping.exe;{DISK:[sync, mount, fsync, seek, write, sync, flush, read]# DISK:[append, flush, rename, append]# DISK:[flush, fsync, write, unlink, commit, append, unlink]# RAM:[alloc, move, memcpy, malloc, alloc, malloc, fetch]# CPU:[jmp, mod]# DISK:[close, flush, close, seek, read, commit, fsync, write]}
43540;642;java.exe;{DISK:[fsync, flush, flush]# CPU:[mul, mod, dec, mul]# DISK:[open, close, mount, truncate]# CPU:[shift, mod, add, loop, cmp, pop]# RAM:[cache, release, fetch, memcpy, load, cache, alloc, memcpy]}
16134;219;ftp.exe;{RAM:[load, malloc, write, malloc, fetch, load]# DISK:[write, sync, write, append, seek, unlink]# CPU:[call, mul, jmp]# DISK:[sync, commit]# DISK:[open, fsync]# RAM:[free, calloc]# RAM:[load, malloc, fetch, cache, memcpy, read, memcpy, move]}
33542;642;ipconfig.exe;{RAM:[read, memcpy, alloc, move]# DISK:[read, truncate, sync, mount, open, open, flush, flush]# CPU:[jump, shift, dec, add, mov, mov, mod, call]# CPU:[cmp, shift, mod, loop, loop, div]# DISK:[sync, sync, sync, sync, write, seek, read]# RAM:[cache, free, load, alloc, calloc, read, alloc]}
16877;314;control.exe;{RAM:[move, copy, read, write, free, memcpy]# RAM:[copy, free, cache, fetch, store]# DISK:[seek, write, append, fsync, append, commit, write]# RAM:[malloc, load, load]}
53001;87;regedit.exe;{CPU:[call, cmp, xor, dec, mul, loop]# RAM:[cache, store, cache, load, alloc, release, calloc, cache]# CPU:[ret, mod]# CPU:[jump, mod, cmp, mul, mov]# DISK:[rename, unlink, close, open, sync, commit, open, unlink]}
46763;98;calc.exe;{RAM:[fetch, cache, release, load, calloc, write, load]# DISK:[seek, flush]# DISK:[seek, read, close, rename]# RAM:[write, memcpy, memcpy, free]}
35631;56;control.exe;{DISK:[append, read, read, truncate, truncate]# CPU:[add, pop, test, xor, xor, mul]# RAM:[load, cache, memcpy, memcpy]# DISK:[unlink, open]# RAM:[move, release, free, alloc]}
46971;87;powershell.exe;{DISK:[commit, append, truncate, truncate, append, commit, fsync, unlink]# CPU:[jump, add]# RAM:[move, store]# RAM:[fetch, fetch, malloc]# RAM:[write, copy, free, read, memcpy]}
69350;219;gradle.exe;{CPU:[ret, test]# CPU:[pop, cmp]# DISK:[unlink, write]}
8609;56;ping.exe;{RAM:[cache, alloc, malloc, write, calloc, read]# RAM:[copy, write, copy, fetch, write, read, move, malloc]# RAM:[copy, store, cache, load, alloc, store, calloc]# RAM:[read, cache, malloc, copy, malloc, release, read, alloc]# RAM:[move, malloc, free, free, calloc, memcpy, write, store]# RAM:[memcpy, memcpy, free]}
1703;731;explorer.exe;{CPU:[sub, call, jmp]# RAM:[store, malloc, memcpy, store, memcpy, read, malloc, store]# CPU:[pop, div, div]}
38015;314;notepad.exe;{RAM:[read, write, store, write, load]# RAM:[move, move, alloc, read, write, release, cache]# RAM:[free, release, memcpy]# DISK:[read, read, fsync]# CPU:[sub, sub, inc, xor]# DISK:[read, open, read]}
6285;219;python.exe;{DISK:[write, open]# DISK:[rename, seek, fsync, write, write, rename]# CPU:[ret, pop, cmp, xor]# DISK:[flush, flush]}
84214;314;java.exe;{DISK:[write, rename, flush, read, flush]# DISK:[mount, unlink, fsync, fsync, sync, open]# RAM:[alloc, free, load, alloc]# DISK:[mount, rename, rename, mount, commit]}
58127;731;notepad.exe;{RAM:[copy, cache, cache, free, load, alloc]# DISK:[close, rename]# DISK:[flush, sync, rename, append]# DISK:[append, open, fsync, fsync, flush, mount, open]}
75184;642;diskpart.exe;{CPU:[test, xor, dec, mod, mul, inc]# DISK:[sync, sync, unlink]# RAM:[release, write, load, fetch, calloc, cache]# CPU:[xor, jmp, sub, shift]# RAM:[write, load, fetch, calloc]}
48527;1024;ping.exe;{DISK:[unlink, read, mount, append, rename, mount, rename]# RAM:[memcpy, store, malloc, free, store]# CPU:[mov, shift, jump, mov, ret, inc]# DISK:[read, mount, flush]# DISK:[sync, append, commit, read, mount, write, unlink, append]# CPU:[loop, shift, cmp]}
97741;1507;node.exe;{RAM:[free, malloc, load, cache]# DISK:[truncate, close, sync, flush]# DISK:[seek, sync, rename, write, sync, close]# DISK:[mount, commit, append]}
77463;1507;ping.exe;{DISK:[rename, truncate, rename, open, write, sync, write, unlink]# CPU:[jmp, mul, div, mod, jmp, cmp, loop]# CPU:[xor, add]# RAM:[free, fetch, alloc, cache, read, fetch, memcpy, alloc]# CPU:[push, ret]# DISK:[fsync, append, truncate, close, seek]# DISK:[sync, close, mount]}
75314;1024;powershell.exe;{CPU:[mod, cmp, mov, pop]# RAM:[alloc, store, malloc, load, release]# CPU:[mov, call, mod, pop, dec, mod, cmp]# CPU:[div, loop, jump, mov, mov, pop]}
1587;1024;python.exe;{RAM:[release, malloc, write, malloc, write, alloc]# DISK:[close, sync, close, mount, commit]# RAM:[move, cache]# RAM:[read, cache, malloc, copy, free, free, store]# CPU:[div, sub, div, mod, div, call]# RAM:[calloc, move, read, write, cache, calloc, memcpy, free]# DISK:[mount, close, commit, seek, rename, rename]}
10756;1024;ping.exe;{RAM:[free, fetch, malloc, cache]# RAM:[calloc, free, malloc, load, copy, calloc, write]# RAM:[release, move]# DISK:[close, mount, write, close, seek, write, fsync, sync]}
64800;98;ipconfig.exe;{CPU:[ret, mul, div, mod]# CPU:[mov, mov, mul, add]# CPU:[pop, call, sub, jump, jmp, ret, shift, shift]}
15706;731;node.exe;{DISK:[commit, commit]# CPU:[pop, jump, div]# CPU:[jmp, inc, pop, ret]}
34327;314;explorer.exe;{RAM:[write, cache, read]# DISK:[commit, open, write, append, fsync]# DISK:[flush, truncate]# RAM:[write, store]}
63086;87;wmic.exe;{RAM:[free, alloc]# DISK:[commit, open]# RAM:[release, read, alloc, load, fetch, malloc, release, read]}
21277;642;node.exe;{RAM:[write, alloc]# DISK:[fsync, open, mount, unlink, read]# RAM:[write, calloc, move, free, cache, fetch, release]}
66956;219;mvn.exe;{RAM:[cache, free, move, write, free, copy, calloc, write]# CPU:[test, pop, div, mod, div, mov, pop]# CPU:[jump, div, dec]# RAM:[write, memcpy]# CPU:[inc, cmp]# RAM:[cache, move]}
87060;731;control.exe;{RAM:[cache, copy]# RAM:[store, store, alloc, store, alloc, calloc, malloc, fetch]# DISK:[write, seek, read, open]# RAM:[fetch, memcpy, calloc, write]}
92844;4086;ssh.exe;{DISK:[commit, mount, truncate, truncate, unlink, sync, sync]# DISK:[truncate, commit, commit, flush]# CPU:[dec, div]# DISK:[close, close, unlink, sync, append, unlink, open]# RAM:[store, store, calloc]# DISK:[read, fsync, read, append]# DISK:[write, append, read, sync, sync, read, rename]}
85743;219;python.exe;{CPU:[mod, add, test, add]# DISK:[write, mount]# DISK:[write, fsync, flush, seek]# RAM:[malloc, cache, release, alloc, load, read]# DISK:[append, rename, rename, write, seek, seek]}
83746;731;docker.exe;{DISK:[open, mount]# CPU:[jump, ret, jump, add, test]# RAM:[free, copy, memcpy]# CPU:[dec, call]# CPU:[jump, ret, jump]# CPU:[ret, jump, pop]# CPU:[push, test, inc, jump, jmp, cmp]}
47012;98;ssh.exe;{RAM:[read, load]# CPU:[ret, push]# RAM:[calloc, write, free, store, calloc, write]# DISK:[flush, unlink]# DISK:[fsync, fsync]# RAM:[store, calloc, fetch]# CPU:[jmp, mov, jump]}
1103;731;services.exe;{DISK:[open, unlink, append, truncate, seek, commit, rename]# RAM:[free, read, alloc, copy, read, release]# CPU:[pop, div]}
81634;56;wmic.exe;{CPU:[mul, inc, jump, jmp]# CPU:[push, pop, test, ret, shift, loop, pop]# DISK:[read, truncate, seek, read, write, open, truncate]# DISK:[commit, flush, seek, sync, flush, rename]# RAM:[copy, malloc, memcpy, read, malloc]}
29898;4086;node.exe;{CPU:[jump, div, xor, loop, push, xor, mod]# DISK:[seek, unlink, fsync, unlink, truncate, unlink]# RAM:[calloc, store, move, move, load]# DISK:[seek, truncate, rename, mount, read, commit, close, seek]# RAM:[cache, move, malloc, read, memcpy, load]# RAM:[copy, move, calloc]# DISK:[seek, sync, write, close, seek]}
51022;219;docker.exe;{CPU:[loop, push, dec]# RAM:[write, cache]# RAM:[fetch, cache, write]# CPU:[ret, mul, pop, mov, ret]# CPU:[dec, xor, add]# DISK:[flush, append, close, sync]}
80835;98;calc.exe;{RAM:[load, load, fetch, calloc]# RAM:[alloc, store, calloc, calloc, read, copy, load, malloc]# CPU:[jump, push, call]# CPU:[jmp, add, sub, push]# CPU:[jump, pop, div, inc, inc]# CPU:[mod, div, inc, ret, inc, inc, loop, pop]# DISK:[sync, read]}
65503;98;python.exe;{CPU:[call, dec, loop, sub]# CPU:[cmp, xor, jump, inc, pop, dec, call, xor]# CPU:[ret, jump, jmp, mod]}
29769;25;regedit.exe;{CPU:[shift, mod, call, mul, loop, call]# CPU:[pop, call, jump, jump, add]# RAM:[cache, fetch]}
71085;314;powershell.exe;{DISK:[commit, read, sync]# RAM:[free, fetch, release, release, read, cache]# CPU:[dec, sub, cmp]# CPU:[xor, mov, call, jmp, sub, pop, ret, dec]# CPU:[jump, sub, shift]}
12580;1507;ssh.exe;{CPU:[xor, xor, cmp, dec, xor, test]# DISK:[write, commit, seek, seek, seek]# DISK:[read, close]}
76353;1507;chrome.exe;{CPU:[jump, call, inc, mod, push]# DISK:[write, truncate, close, unlink, unlink]# DISK:[seek, close, append, commit]# DISK:[read, flush, seek, mount, rename, rename, unlink, close]# CPU:[xor, mul, mod]# DISK:[append, append, rename, truncate, rename, write, mount]}
43550;731;services.exe;{DISK:[fsync, flush, append, seek]# DISK:[commit, mount]# RAM:[malloc, move, memcpy]# CPU:[loop, test]# RAM:[memcpy, cache, store, read, store]# CPU:[test, shift, mul, jump, add, mov, call]}
72684;87;wmic.exe;{RAM:[read, cache, malloc, write, calloc, memcpy]# DISK:[read, read]# CPU:[div, mod]# RAM:[copy, malloc, fetch, read, cache, malloc, release]# RAM:[cache, free, store, free, alloc, alloc, free]}
